"GROUP","SLACK","REQUIREMENT","STARTPOINT_PIN","ENDPOINT_PIN","STARTPOINT_CLOCK","ENDPOINT_CLOCK","DATAPATH_DELAY","LOGIC_LEVELS","SKEW","UNCERTAINTY"
"clk500","-0.069","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[5]/CE","clk500","clk500","1.964","3","-0.009","0.035"
"clk500","-0.069","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[6]/CE","clk500","clk500","1.964","3","-0.009","0.035"
"clk500","-0.069","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[7]/CE","clk500","clk500","1.964","3","-0.009","0.035"
"clk500","-0.069","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[8]/CE","clk500","clk500","1.964","3","-0.009","0.035"
"clk500","-0.069","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/CP_LEN_WE_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/has_scale_sch_buffer.scale_sch_int_reg[7]/CE","clk500","clk500","1.964","0","-0.010","0.035"
"clk150","-0.069","6.667","sfo/two_pass_transport/first_resampling/engine/pack/m_data_reg[104]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_161/CAS_IN_DIN_B[32]","clk150","clk150","6.397","7","0.034","0.035"
"clk150","-0.069","6.667","cfo/coarse_rotation/output4_reg[56]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_71/CAS_IN_DIN_B[56]","clk150","clk150","6.410","7","0.034","0.035"
"clk150","-0.069","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[5]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_143/CAS_IN_ADDR_A[5]","clk150","clk150","6.260","7","0.035","0.035"
"clk150","-0.069","6.667","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_90/CLK","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][107]/D","clk150","clk150","6.660","12","-0.062","0.035"
"clk150","-0.069","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][26]/D","clk150","clk150","6.715","18","-0.007","0.035"
"clk150","-0.069","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][23]/D","clk150","clk150","6.715","18","-0.007","0.035"
"clk150","-0.068","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][4]/D","clk150","clk150","6.714","18","-0.008","0.035"
"clk150","-0.068","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[10][25]/CE","clk150","clk150","6.629","18","-0.008","0.035"
"clk500","-0.068","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[11]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_1/CASDOMUXB","clk500","clk500","1.944","1","0.010","0.035"
"clk150","-0.068","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[2][28]/CE","clk150","clk150","6.628","18","-0.007","0.035"
"clk150","-0.067","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][16]/D","clk150","clk150","6.713","18","-0.008","0.035"
"clk150","-0.067","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/core/stream/ring_reg[17][0]/CE","clk150","clk150","6.631","16","-0.008","0.035"
"clk150","-0.067","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/core/stream/ring_reg[19][0]/CE","clk150","clk150","6.631","16","-0.008","0.035"
"clk500","-0.067","2.000","cfo/windows/fast_fault_reg/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ENARDEN","clk500","clk500","1.700","3","0.010","0.035"
"clk500","-0.067","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[1]/CE","clk500","clk500","1.962","3","-0.009","0.035"
"clk500","-0.067","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[2]/CE","clk500","clk500","1.962","3","-0.009","0.035"
"clk500","-0.067","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[3]/CE","clk500","clk500","1.962","3","-0.009","0.035"
"clk500","-0.067","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[4]/CE","clk500","clk500","1.962","3","-0.009","0.035"
"clk150","-0.067","6.667","cfo/coarse_rotation/output4_reg[125]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[53]","clk150","clk150","6.427","7","0.034","0.035"
"clk150","-0.067","6.667","cfo/coarse_rotation/output4_reg[86]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_DIN_B[14]","clk150","clk150","6.425","7","0.035","0.035"
"clk150","-0.066","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[0].u_real/pre_ab2/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[12]/D","clk150","clk150","6.710","9","-0.010","0.035"
"clk500","-0.066","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/tag_reg[5][row_b][1]/CE","clk500","clk500","1.962","1","-0.009","0.035"
"clk150","-0.066","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[15]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_15/CAS_IN_ADDR_A[15]","clk150","clk150","6.210","7","0.036","0.035"
"clk150","-0.066","6.667","poison_sync/syncstages_ff_reg[3]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_BWE_B[8]","clk150","clk150","6.315","12","0.035","0.035"
"clk150","-0.066","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[1].u_real/pre_ca/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[3]/D","clk150","clk150","6.710","9","-0.009","0.035"
"clk500","-0.065","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ai3_reg[11]/CE","clk500","clk500","1.962","1","-0.008","0.035"
"clk500","-0.065","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar3_reg[10]/CE","clk500","clk500","1.962","1","-0.008","0.035"
"clk150","-0.065","6.667","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_82/CLK","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_rd_b.gen_doutb_pipe.doutb_pipe_reg[0][99]/D","clk150","clk150","6.656","13","-0.063","0.035"
"clk150","-0.065","6.667","sfo/two_pass_transport/output_buffer/rp_reg[2]/C","sfo/two_pass_transport/output_buffer/storage/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_228/ADDRBWRADDR[6]","clk150","clk150","6.420","0","0.010","0.035"
"clk150","-0.065","6.667","poison_sync/syncstages_ff_reg[3]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_BWE_B[5]","clk150","clk150","6.418","12","0.035","0.035"
"clk150","-0.064","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[5][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[10].u_real/pre_ca/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[17]/D","clk150","clk150","6.711","12","-0.010","0.035"
"clk150","-0.064","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[13][13]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[26].u_real/pre_ca/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[9]/D","clk150","clk150","6.712","11","-0.009","0.035"
"clk150","-0.064","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[14][17]/D","clk150","clk150","6.710","18","-0.008","0.035"
"clk150","-0.064","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][5]/D","clk150","clk150","6.710","18","-0.008","0.035"
"clk500","-0.064","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar2_reg[19]/CE","clk500","clk500","1.961","1","-0.008","0.035"
"clk500","-0.064","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar2_reg[23]/CE","clk500","clk500","1.961","1","-0.008","0.035"
"clk500","-0.064","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar2_reg[25]/CE","clk500","clk500","1.961","1","-0.008","0.035"
"clk500","-0.064","2.000","cfo/windows/sample_index_reg[3]/C","cfo/windows/output_record_reg[55]/CE","clk500","clk500","1.961","3","-0.008","0.035"
"clk500","-0.064","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/timing_cnts_has_nfft.duplicate_regs[6].other.nfft_regs[0].nfft_regs_fde/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.var_pt_size_muxed_addresses.left_shifter/r14.shifter/use_mux16.use_lut6.sixteen_to_one_mux[7].use_output_reg_and_pipe_reg.reg0/D","clk500","clk500","2.044","3","-0.010","0.035"
"clk500","-0.064","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[5]/CE","clk500","clk500","1.959","3","-0.010","0.035"
"clk500","-0.064","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[6]/CE","clk500","clk500","1.959","3","-0.010","0.035"
"clk500","-0.064","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[7]/CE","clk500","clk500","1.959","3","-0.010","0.035"
"clk500","-0.064","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[8]/CE","clk500","clk500","1.959","3","-0.010","0.035"
"clk150","-0.064","6.667","cfo/coarse_rotation/output4_reg[103]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_113/CAS_IN_DIN_B[31]","clk150","clk150","6.322","7","0.034","0.035"
"clk150","-0.064","6.667","cfo/coarse_rotation/output4_reg[47]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_7/CAS_IN_DIN_B[47]","clk150","clk150","6.416","7","0.034","0.035"
"clk150","-0.064","6.667","sfo/two_pass_transport/first_resampling/engine/pack/m_data_reg[116]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_153/CAS_IN_DIN_B[44]","clk150","clk150","6.409","7","0.034","0.035"
"clk150","-0.064","6.667","poison_sync/syncstages_ff_reg[3]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_31/CAS_IN_BWE_B[5]","clk150","clk150","6.417","12","0.035","0.035"
"clk150","-0.064","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[12]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_111/CAS_IN_ADDR_A[12]","clk150","clk150","6.218","7","0.035","0.035"
"clk150","-0.064","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[4]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_167/CAS_IN_ADDR_A[4]","clk150","clk150","6.222","7","0.035","0.035"
"clk150","-0.063","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[1].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[13]/D","clk150","clk150","6.707","10","-0.010","0.035"
"clk150","-0.063","6.667","sfo/two_pass_transport/second_resampling/engine/pack/m_data_reg[87]/C","sfo/two_pass_transport/output_buffer/storage/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_169/DINADIN[15]","clk150","clk150","6.448","0","0.010","0.035"
"clk150","-0.063","6.667","poison_sync/syncstages_ff_reg[3]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_153/CAS_IN_BWE_B[1]","clk150","clk150","6.424","12","0.035","0.035"
"clk150","-0.063","6.667","cfo/coarse_rotation/output4_reg[91]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[19]","clk150","clk150","6.418","7","0.034","0.035"
"clk150","-0.062","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[5][29]/D","clk150","clk150","6.708","18","-0.008","0.035"
"clk500","-0.062","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[1]/CE","clk500","clk500","1.957","3","-0.010","0.035"
"clk500","-0.062","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[2]/CE","clk500","clk500","1.957","3","-0.010","0.035"
"clk500","-0.062","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[3]/CE","clk500","clk500","1.957","3","-0.010","0.035"
"clk500","-0.062","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp2_inst/count_value_i_reg[4]/CE","clk500","clk500","1.957","3","-0.010","0.035"
"clk500","-0.062","2.000","cfo/observation_front/m_frame_reg[11]/C","cfo/estimator/expected_window_reg[6]/D","clk500","clk500","2.044","6","-0.008","0.035"
"clk500","-0.062","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/ai5_reg[18]/CE","clk500","clk500","1.958","1","-0.008","0.035"
"clk500","-0.062","2.000","cfo/windows/sample_index_reg[3]/C","cfo/windows/output_record_reg[54]/CE","clk500","clk500","1.959","3","-0.008","0.035"
"clk500","-0.062","2.000","sfo/initial_estimator/owner/fft/reset_sync500/syncstages_ff_reg[3]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[29]/R","clk500","clk500","1.945","0","-0.008","0.035"
"clk150","-0.062","6.667","cfo/coarse_rotation/output4_reg[40]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_15/CAS_IN_DIN_B[40]","clk150","clk150","6.433","7","0.034","0.035"
"clk150","-0.062","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_104/CAS_IN_EN_B","clk150","clk150","6.440","12","0.035","0.035"
"clk150","-0.062","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[4]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_143/CAS_IN_ADDR_A[4]","clk150","clk150","6.220","7","0.035","0.035"
"clk150","-0.062","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[2][31]/D","clk150","clk150","6.708","18","-0.007","0.035"
